timer,result,round_started,round_over,p1_character,p1_health,p1_x,p1_y,p1_jumping,p1_crouching,p1_in_move,p1_move,p1_Up,p1_Down,p1_Right,p1_Left,p1_Select,p1_Start,p1_Y,p1_B,p1_X,p1_A,p1_L,p1_R,p2_character,p2_health,p2_x,p2_y,p2_jumping,p2_crouching,p2_in_move,p2_move,p2_Up,p2_Down,p2_Right,p2_Left,p2_Select,p2_Start,p2_Y,p2_B,p2_X,p2_A,p2_L,p2_R,player
105,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,True,False,False,False,False,False,False,False,False,False,8,54,211,185,True,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
105,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,True,True,False,False,False,False,False,False,False,False,False,8,54,213,184,True,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
105,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,214,184,True,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
105,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,True,False,False,False,False,False,False,False,False,False,False,8,54,216,183,True,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
105,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,True,False,True,False,False,False,False,False,False,False,False,8,54,217,183,True,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
105,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,217,183,True,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
105,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,True,False,False,True,False,False,False,False,False,8,54,220,183,True,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
105,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,222,184,True,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
105,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,222,185,True,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
105,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,True,False,False,False,False,False,False,False,False,8,54,224,186,True,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
105,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,True,False,True,False,False,False,False,False,False,False,False,8,54,226,187,True,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
105,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,227,188,True,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
105,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,True,False,False,False,False,False,False,False,False,False,False,8,54,229,190,True,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
105,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,True,True,False,False,False,False,False,False,False,False,False,8,54,230,192,True,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
105,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,230,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
105,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,True,False,False,False,True,False,False,False,False,False,8,54,232,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
105,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,233,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
105,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,233,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
105,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,True,False,False,False,False,False,False,False,False,8,54,234,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
105,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,True,False,True,False,False,False,False,False,False,False,False,8,54,234,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
105,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,234,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
104,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,True,False,False,False,False,False,False,False,False,False,False,8,54,235,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
104,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,True,True,False,False,False,False,False,False,False,False,False,8,54,235,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
104,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,235,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
104,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,True,False,False,False,True,False,False,False,False,False,8,54,235,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
104,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,236,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
104,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,236,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
104,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,True,False,False,False,False,False,False,False,False,False,8,54,236,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
104,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,True,True,False,False,False,False,False,False,False,False,False,8,54,236,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
104,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,236,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
104,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,True,False,False,False,False,False,False,False,False,False,False,8,54,236,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
104,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,True,False,True,False,False,False,False,False,False,False,False,8,54,236,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
104,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,236,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
104,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,True,False,False,True,False,False,False,False,False,8,54,236,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
104,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,236,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
104,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,236,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
104,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,True,False,False,False,False,False,False,False,False,False,8,54,236,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
104,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,True,True,False,False,False,False,False,False,False,False,False,8,54,236,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
104,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,236,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
104,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,True,False,False,False,False,False,False,False,False,False,False,8,54,236,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
104,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,True,False,True,False,False,False,False,False,False,False,False,8,54,236,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
104,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,236,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
104,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,True,False,False,True,False,False,False,False,False,8,54,236,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
104,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,236,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
104,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,236,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
104,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,True,False,False,False,False,False,False,False,False,False,8,54,236,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
104,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,True,True,False,False,False,False,False,False,False,False,False,8,54,236,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
104,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,236,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
104,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,True,False,False,False,False,False,False,False,False,False,False,8,54,236,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
104,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,True,False,True,False,False,False,False,False,False,False,False,8,54,236,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
104,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,236,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
104,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,True,False,False,True,False,False,False,False,False,8,54,236,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
104,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,236,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
104,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,236,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
104,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,True,False,False,False,False,False,False,False,False,8,54,236,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
103,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,True,False,True,False,False,False,False,False,False,False,False,8,54,236,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
103,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,236,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
103,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,True,False,False,False,False,False,False,False,False,False,False,8,54,233,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
103,NOT_OVER,True,False,0,96,77,192,False,False,True,1,False,True,True,False,False,False,False,False,False,False,False,False,8,54,233,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
103,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,231,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
103,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,True,False,False,False,True,False,False,False,False,False,8,54,226,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
103,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,224,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
103,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,224,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
103,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,True,False,False,False,False,False,False,False,False,8,54,219,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
103,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,True,False,True,False,False,False,False,False,False,False,False,8,54,217,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
103,NOT_OVER,True,False,0,96,77,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,217,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
103,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,True,False,False,False,False,False,False,False,False,False,False,8,54,213,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
103,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,True,True,False,False,False,False,False,False,False,False,False,8,54,210,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
103,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,210,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
103,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,True,False,False,False,True,False,False,False,False,False,8,54,206,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
103,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,203,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
103,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,203,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
103,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,True,False,False,False,False,False,False,False,False,False,8,54,199,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
103,NOT_OVER,True,False,0,96,77,192,False,False,True,1,False,True,True,False,False,False,False,False,False,False,False,False,8,54,199,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
103,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,194,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
103,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,True,False,False,False,False,False,False,False,False,False,False,8,54,192,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
103,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,True,False,True,False,False,False,False,False,False,False,False,8,54,189,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
103,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,189,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
103,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,True,False,False,True,False,False,False,False,False,8,54,185,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
103,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,185,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
103,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,185,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
103,NOT_OVER,True,False,0,96,56,192,False,False,True,1,True,False,True,False,False,False,False,True,False,False,False,False,8,54,185,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
103,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,185,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
103,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,185,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
103,NOT_OVER,True,False,0,96,56,192,False,False,True,1,True,False,True,False,False,False,False,True,False,False,False,False,8,54,185,192,False,False,False,0,False,False,True,False,False,False,True,False,False,False,False,False,1
103,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,185,192,False,False,True,1,False,False,True,False,False,False,True,False,False,False,False,False,1
103,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,185,192,False,False,True,1,False,False,True,False,False,False,False,False,False,False,False,False,1
103,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,True,False,False,False,False,False,False,False,False,8,54,185,192,False,False,True,1,False,False,False,True,False,False,False,False,False,False,False,False,1
103,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,True,False,True,False,False,False,False,False,False,False,False,8,54,185,192,False,False,True,1,False,False,False,True,False,False,True,False,False,False,False,False,1
102,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,185,192,False,False,True,1,False,False,False,True,False,False,True,False,False,False,False,False,1
102,NOT_OVER,True,False,0,96,159,192,False,False,True,1,False,True,False,False,False,False,False,False,False,False,False,False,8,54,53,192,False,False,True,1,False,False,False,True,False,False,False,False,False,False,False,False,1
102,NOT_OVER,True,False,0,96,159,192,False,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,8,54,53,192,False,False,True,1,False,False,False,True,False,False,False,False,False,False,False,False,1
102,NOT_OVER,True,False,0,96,56,192,False,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,54,185,192,False,False,True,1,False,False,False,True,False,False,True,False,False,False,False,False,1
102,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,True,False,False,False,True,False,False,False,False,False,8,54,185,192,False,False,True,1,False,False,False,True,False,False,True,False,False,False,False,False,1
102,NOT_OVER,True,False,0,96,159,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,53,192,False,False,True,1,False,False,False,True,False,False,False,False,False,False,False,False,1
102,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,185,192,False,False,True,1,False,False,False,True,False,False,False,False,False,False,False,False,1
102,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,True,False,False,False,False,False,False,False,False,8,54,185,192,False,False,True,1,False,False,False,True,False,False,True,False,False,False,False,False,1
102,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,True,False,True,False,False,False,False,False,False,False,False,8,54,185,192,False,False,True,1,False,False,False,True,False,False,True,False,False,False,False,False,1
102,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,185,192,False,False,True,1,False,False,False,True,False,False,False,False,False,False,False,False,1
102,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,True,False,False,False,False,False,False,False,False,False,False,8,54,185,192,False,False,True,1,False,False,False,True,False,False,False,False,False,False,False,False,1
102,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,True,True,False,False,False,False,False,False,False,False,False,8,54,185,192,False,False,True,1,False,False,False,True,False,False,True,False,False,False,False,False,1
102,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,185,192,False,False,True,1,False,False,False,True,False,False,True,False,False,False,False,False,1
102,NOT_OVER,True,False,0,96,159,192,False,False,True,1,False,False,True,False,False,False,True,False,False,False,False,False,8,54,63,192,False,False,True,1,False,False,False,True,False,False,False,False,False,False,False,False,1
102,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,185,192,False,False,True,1,False,False,False,True,False,False,False,False,False,False,False,False,1
102,NOT_OVER,True,False,0,96,92,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,185,192,False,False,True,1,False,False,False,True,False,False,False,False,False,False,False,False,1
102,NOT_OVER,True,False,0,96,56,192,False,False,True,1,True,False,True,False,False,False,False,True,False,False,False,False,8,54,185,192,False,False,True,1,False,False,True,False,False,False,False,False,False,False,False,False,1
102,NOT_OVER,True,False,0,96,159,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,69,192,False,False,True,1,False,False,True,False,False,False,False,False,False,False,False,False,1
102,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,185,192,False,False,True,1,False,False,True,False,False,False,False,False,False,False,False,False,1
102,NOT_OVER,True,False,0,96,109,192,False,False,True,1,False,False,True,False,False,False,False,False,False,False,False,False,8,54,185,192,False,False,True,1,False,False,True,False,False,False,False,False,False,False,False,False,1
102,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,True,True,False,False,False,False,False,False,False,False,False,8,54,185,192,False,False,True,1,False,False,True,False,False,False,False,False,False,False,False,False,1
102,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,185,192,False,False,True,1,False,False,True,False,False,False,False,False,False,False,False,False,1
102,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,True,False,False,False,False,False,False,False,False,False,False,8,54,185,192,False,False,True,1,False,False,True,False,False,False,False,False,False,False,False,False,1
102,NOT_OVER,True,False,0,96,116,192,False,False,True,1,False,True,False,True,False,False,False,False,False,False,False,False,8,54,185,192,False,False,True,1,False,False,True,False,False,False,False,False,False,False,False,False,1
102,NOT_OVER,True,False,0,96,116,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,185,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
102,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,True,False,False,True,False,False,False,False,False,8,54,185,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
102,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,185,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
102,NOT_OVER,True,False,0,96,123,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,185,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
102,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,True,False,False,False,False,False,False,False,False,8,54,185,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
102,NOT_OVER,True,False,0,96,126,192,False,False,True,1,False,True,False,True,False,False,False,False,False,False,False,False,8,54,185,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
102,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,185,192,False,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
102,NOT_OVER,True,False,0,96,129,192,False,False,True,1,False,True,False,False,False,False,False,False,False,False,False,False,8,54,186,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
102,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,True,True,False,False,False,False,False,False,False,False,False,8,54,185,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
102,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,185,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
101,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,True,False,False,False,True,False,False,False,False,False,8,54,186,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
101,NOT_OVER,True,False,0,96,136,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,186,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
101,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,185,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
101,NOT_OVER,True,False,0,96,140,192,False,False,True,1,False,True,False,False,False,False,False,False,False,False,False,True,8,54,186,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
101,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,185,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
101,NOT_OVER,True,False,0,96,143,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,186,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
101,NOT_OVER,True,False,0,96,56,192,False,False,True,1,True,False,True,False,False,False,False,True,False,False,False,False,8,54,185,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
101,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,185,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
101,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,185,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
101,NOT_OVER,True,False,0,96,150,192,False,False,True,1,True,False,True,False,False,False,False,True,False,False,False,False,8,54,186,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
101,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,185,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
101,NOT_OVER,True,False,0,96,154,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,186,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
101,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,True,False,False,False,False,False,False,False,False,8,54,185,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
101,NOT_OVER,True,False,0,96,157,192,False,False,True,1,False,True,False,True,False,False,False,False,False,False,False,False,8,54,186,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
101,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,185,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
101,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,True,False,False,False,False,False,False,False,False,False,False,8,54,185,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
101,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,True,True,False,False,False,False,False,False,False,False,False,8,54,185,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
101,NOT_OVER,True,False,0,96,164,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,186,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
101,NOT_OVER,True,False,0,96,56,192,False,False,True,1,False,False,True,False,False,False,True,False,False,False,False,False,8,54,185,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
101,NOT_OVER,True,False,0,96,168,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,8,54,189,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
